Time,Vm
32.545,-65.094
32.546,-65.0635
32.547,-65.0024
32.548,-65.1245
32.549,-65.094
32.55,-65.033
32.551,-64.9109
32.552,-65.0024
32.553,-65.155
32.554,-65.155
32.555,-65.1245
32.556,-64.9414
32.557,-65.094
32.558,-64.8499
32.559,-64.9414
32.56,-64.9719
32.561,-64.8804
32.562,-64.9719
32.563,-64.8804
32.564,-65.0024
32.565,-64.9719
32.566,-64.8499
32.567,-65.033
32.568,-65.033
32.569,-64.9719
32.57,-64.8499
32.571,-65.033
32.572,-65.033
32.573,-64.8804
32.574,-64.8804
32.575,-64.8804
32.576,-64.9414
32.577,-64.9414
32.578,-64.8193
32.579,-64.7888
32.58,-64.7888
32.581,-64.7583
32.582,-64.9414
32.583,-64.9109
32.584,-64.8193
32.585,-64.9109
32.586,-64.8499
32.587,-64.8804
32.588,-64.8499
32.589,-64.7278
32.59,-64.8499
32.591,-64.5752
32.592,-64.7583
32.593,-64.7583
32.594,-64.7278
32.595,-64.6057
32.596,-64.6362
32.597,-64.7278
32.598,-64.6973
32.599,-64.8193
32.6,-64.8193
32.601,-64.7888
32.602,-64.7888
32.603,-64.8193
32.604,-64.7583
32.605,-64.7278
32.606,-64.5752
32.607,-64.6973
32.608,-64.6667
32.609,-64.5752
32.61,-64.4836
32.611,-64.6057
32.612,-64.7278
32.613,-64.5142
32.614,-64.7583
32.615,-64.6362
32.616,-64.6057
32.617,-64.6362
32.618,-64.7278
32.619,-64.8193
32.62,-64.6057
32.621,-64.5447
32.622,-64.5447
32.623,-64.5447
32.624,-64.6362
32.625,-64.6057
32.626,-64.5752
32.627,-64.4531
32.628,-64.6057
32.629,-64.6057
32.63,-64.4531
32.631,-64.5447
32.632,-64.6362
32.633,-64.6057
32.634,-64.7278
32.635,-64.5752
32.636,-64.5447
32.637,-64.4836
32.638,-64.5142
32.639,-64.5752
32.64,-64.5142
32.641,-64.6362
32.642,-64.6362
32.643,-64.5142
32.644,-64.4836
32.645,-64.6057
32.646,-64.3311
32.647,-64.5142
32.648,-64.4836
32.649,-64.4836
32.65,-64.5752
32.651,-64.5447
32.652,-64.5752
32.653,-64.5752
32.654,-64.5752
32.655,-64.5447
32.656,-64.27
32.657,-64.5447
32.658,-64.4836
32.659,-64.3616
32.66,-64.3005
32.661,-64.3616
32.662,-64.4226
32.663,-64.4226
32.664,-64.3616
32.665,-64.4531
32.666,-64.3921
32.667,-64.4531
32.668,-64.3616
32.669,-64.4226
32.67,-64.3921
32.671,-64.4531
32.672,-64.3616
32.673,-64.4226
32.674,-64.3616
32.675,-64.3921
32.676,-64.4531
32.677,-64.4531
32.678,-64.3616
32.679,-64.27
32.68,-64.3616
32.681,-64.4226
32.682,-64.4226
32.683,-64.4226
32.684,-64.3616
32.685,-64.4226
32.686,-64.3921
32.687,-64.3616
32.688,-64.3616
32.689,-64.3005
32.69,-64.3311
32.691,-64.3616
32.692,-64.2395
32.693,-64.1174
32.694,-64.27
32.695,-64.209
32.696,-64.3005
32.697,-64.1174
32.698,-64.27
32.699,-64.209
32.7,-64.1479
32.701,-64.2395
32.702,-64.2395
32.703,-64.1174
32.704,-64.3005
32.705,-64.2395
32.706,-64.1785
32.707,-64.209
32.708,-64.3005
32.709,-64.3616
32.71,-64.1174
32.711,-64.27
32.712,-64.27
32.713,-64.209
32.714,-64.0869
32.715,-64.27
32.716,-64.3921
32.717,-64.3616
32.718,-64.2395
32.719,-64.3005
32.72,-64.1479
32.721,-64.27
32.722,-64.1479
32.723,-64.3005
32.724,-64.1479
32.725,-64.1479
32.726,-64.1785
32.727,-64.0259
32.728,-64.0869
32.729,-64.1479
32.73,-64.0564
32.731,-64.1479
32.732,-64.0869
32.733,-64.27
32.734,-64.2395
32.735,-64.1785
32.736,-64.209
32.737,-64.0869
32.738,-64.1479
32.739,-64.1174
32.74,-63.9954
32.741,-64.1479
32.742,-64.1174
32.743,-64.1479
32.744,-64.0869
32.745,-64.1174
32.746,-64.0869
32.747,-64.1174
32.748,-64.0564
32.749,-64.2395
32.75,-64.1785
32.751,-64.0564
32.752,-64.0869
32.753,-64.1479
32.754,-64.1174
32.755,-64.0259
32.756,-64.0869
32.757,-64.0869
32.758,-63.8123
32.759,-63.9648
32.76,-63.9954
32.761,-63.9038
32.762,-63.8123
32.763,-63.8733
32.764,-64.0259
32.765,-63.9038
32.766,-63.9038
32.767,-64.0869
32.768,-64.0259
32.769,-64.0564
32.77,-64.0869
32.771,-64.0259
32.772,-63.9954
32.773,-63.9038
32.774,-63.9648
32.775,-63.9038
32.776,-63.8123
32.777,-63.8733
32.778,-63.8428
32.779,-63.8733
32.78,-63.8428
32.781,-63.9648
32.782,-63.8428
32.783,-63.9343
32.784,-63.9954
32.785,-63.9648
32.786,-63.9648
32.787,-63.8123
32.788,-63.8733
32.789,-63.9038
32.79,-63.8733
32.791,-63.8733
32.792,-63.8428
32.793,-63.8123
32.794,-63.8123
32.795,-63.8733
32.796,-63.8733
32.797,-63.9038
32.798,-63.9038
32.799,-63.8733
32.8,-63.9038
32.801,-64.0564
32.802,-63.9648
32.803,-63.9343
32.804,-63.9343
32.805,-63.9343
32.806,-63.8733
32.807,-63.7817
32.808,-63.7512
32.809,-63.8733
32.81,-63.8123
32.811,-63.7512
32.812,-63.7512
32.813,-63.7512
32.814,-63.7512
32.815,-63.5681
32.816,-62.561
32.817,-59.5398
32.818,-39.1846
32.819,47.1802
32.82,46.3257
32.821,44.3726
32.822,43.9148
32.823,44.0063
32.824,44.0369
32.825,44.1589
32.826,44.4031
32.827,44.342
32.828,44.5862
32.829,44.8303
32.83,44.9829
32.831,45.0439
32.832,45.166
32.833,45.2576
32.834,45.4407
32.835,45.5017
32.836,45.5627
32.837,45.6238
32.838,45.6848
32.839,45.6543
32.84,45.7153
32.841,45.6238
32.842,45.5933
32.843,45.5627
32.844,45.5933
32.845,45.5322
32.846,45.4407
32.847,45.2271
32.848,45.1965
32.849,45.0745
32.85,44.8303
32.851,44.7388
32.852,44.5557
32.853,44.6167
32.854,44.4641
32.855,44.1895
32.856,44.0979
32.857,44.0979
32.858,43.8538
32.859,43.5791
32.86,43.4265
32.861,43.4265
32.862,43.2434
32.863,42.9993
32.864,42.9077
32.865,42.8467
32.866,42.3889
32.867,42.2058
32.868,41.9617
32.869,41.8091
32.87,41.626
32.871,41.5955
32.872,41.3513
32.873,41.3513
32.874,40.8936
32.875,40.7715
32.876,40.6189
32.877,40.5273
32.878,40.4053
32.879,40.1306
32.88,40.0696
32.881,39.6729
32.882,39.4592
32.883,39.2151
32.884,39.0625
32.885,38.8794
32.886,38.7268
32.887,38.4827
32.888,38.3606
32.889,38.0554
32.89,37.8113
32.891,37.6282
32.892,37.4756
32.893,37.2009
32.894,36.9873
32.895,36.8042
32.896,36.5295
32.897,36.3464
32.898,36.0718
32.899,35.7971
32.9,35.7056
32.901,35.3699
32.902,35.0342
32.903,34.79
32.904,34.6069
32.905,34.5154
32.906,34.1797
32.907,34.2102
32.908,33.8135
32.909,33.5693
32.91,33.3862
32.911,33.2947
32.912,32.9285
32.913,32.7759
32.914,32.5012
32.915,32.2876
32.916,31.8604
32.917,31.6772
32.918,31.4026
32.919,31.189
32.92,30.8533
32.921,30.5786
32.922,30.426
32.923,30.2124
32.924,29.9377
32.925,29.5715
32.926,29.3579
32.927,29.0527
32.928,28.7781
32.929,28.4119
32.93,28.2898
32.931,27.8931
32.932,27.6489
32.933,27.2827
32.934,26.947
32.935,26.7029
32.936,26.3367
32.937,26.0315
32.938,25.7263
32.939,25.4517
32.94,25.2686
32.941,24.6582
32.942,24.5056
32.943,24.0479
32.944,23.9258
32.945,23.407
32.946,23.1323
32.947,22.6746
32.948,22.4304
32.949,21.8811
32.95,21.5149
32.951,21.0876
32.952,20.813
32.953,20.2942
32.954,19.9585
32.955,19.5618
32.956,19.2871
32.957,18.8599
32.958,18.3716
32.959,18.0969
32.96,17.6697
32.961,17.2424
32.962,16.8457
32.963,16.449
32.964,15.8081
32.965,15.4114
32.966,14.8926
32.967,14.3433
32.968,13.916
32.969,13.3667
32.97,12.7869
32.971,12.1765
32.972,11.8408
32.973,11.0779
32.974,10.4675
32.975,9.8877
32.976,9.3689
32.977,8.75854
32.978,8.05664
32.979,7.2937
32.98,6.43921
32.981,5.79834
32.982,4.94385
32.983,4.02832
32.984,3.23486
32.985,2.44141
32.986,1.46484
32.987,0.610352
32.988,-0.488281
32.989,-1.43433
32.99,-2.41089
32.991,-3.63159
32.992,-5.0354
32.993,-6.16455
32.994,-7.2937
32.995,-8.69751
32.996,-10.1318
32.997,-11.5356
32.998,-13.1226
32.999,-14.6484
33,-16.1133
33.001,-17.8528
33.002,-19.6228
33.003,-21.2402
33.004,-22.8577
33.005,-24.8413
33.006,-26.7334
33.007,-28.5339
33.008,-30.5176
33.009,-32.4707
33.01,-34.3323
33.011,-36.377
33.012,-38.3301
33.013,-40.3137
33.014,-42.2363
33.015,-44.0369
33.016,-45.7764
33.017,-47.4243
33.018,-49.0112
33.019,-50.5676
33.02,-52.002
33.021,-53.3447
33.022,-54.657
33.023,-55.6946
33.024,-56.8542
33.025,-57.7393
33.026,-58.5022
33.027,-59.2041
33.028,-59.9365
33.029,-60.791
33.03,-61.2793
33.031,-61.8286
33.032,-62.2559
33.033,-62.8357
33.034,-63.1104
33.035,-63.5071
33.036,-63.7512
33.037,-64.1174
33.038,-64.3311
33.039,-64.5752
33.04,-64.7278
33.041,-64.8804
33.042,-65.0635
33.043,-65.3076
33.044,-65.4297
33.045,-65.7043
33.046,-65.7959
33.047,-65.7959
33.048,-66.0706
33.049,-66.1316
33.05,-66.3147
33.051,-66.4063
33.052,-66.4673
33.053,-66.4978
33.054,-66.6809
33.055,-66.6809
33.056,-66.6504
33.057,-66.7419
33.058,-66.8945
33.059,-66.864
33.06,-66.864
33.061,-66.925
33.062,-66.9861
33.063,-67.1082
33.064,-67.1082
33.065,-67.0776
33.066,-67.1387
33.067,-67.3523
33.068,-67.3218
33.069,-67.3218
33.07,-67.4744
33.071,-67.3218
33.072,-67.3218
33.073,-67.3523
33.074,-67.4438
33.075,-67.4744
33.076,-67.4133
33.077,-67.5049
33.078,-67.4133
33.079,-67.4744
33.08,-67.4744
33.081,-67.5354
33.082,-67.5049
33.083,-67.5964
33.084,-67.5964
33.085,-67.5659
33.086,-67.5964
33.087,-67.749
33.088,-67.6575
33.089,-67.5659
33.09,-67.749
33.091,-67.688
33.092,-67.688
33.093,-67.5354
33.094,-67.6575
33.095,-67.7795
33.096,-67.6575
33.097,-67.6575
33.098,-67.749
33.099,-67.7185
33.1,-67.688
33.101,-67.749
33.102,-67.749
33.103,-67.8101
33.104,-67.8711
33.105,-67.8406
33.106,-67.8711
33.107,-67.8406
33.108,-67.8711
33.109,-67.7185
33.11,-67.7795
33.111,-67.8101
33.112,-67.8711
33.113,-67.9016
33.114,-67.9016
33.115,-67.9321
33.116,-67.9626
33.117,-67.9016
33.118,-67.9321
33.119,-67.9626
33.12,-68.0847
33.121,-67.9626
33.122,-67.8711
33.123,-67.9016
33.124,-67.9932
33.125,-67.9932
33.126,-67.9932
33.127,-67.9626
33.128,-68.0237
33.129,-67.9016
33.13,-68.0542
33.131,-67.9932
33.132,-67.9626
33.133,-68.0542
33.134,-68.1152
33.135,-68.1763
33.136,-67.9932
33.137,-68.0847
33.138,-68.0847
33.139,-68.0237
33.14,-68.0542
33.141,-67.9016
33.142,-67.9321
33.143,-67.9321
33.144,-67.9321
33.145,-68.0542
33.146,-68.0542
33.147,-67.9932
33.148,-68.1763
33.149,-68.0847
33.15,-68.1763
33.151,-68.2068
33.152,-68.1763
33.153,-68.1152
33.154,-68.2373
33.155,-68.1458
33.156,-67.9932
33.157,-68.1152
33.158,-68.2373
33.159,-68.1458
33.16,-68.1152
33.161,-68.2068
33.162,-68.0542
33.163,-68.1152
33.164,-68.0542
33.165,-68.0542
33.166,-68.1763
33.167,-68.1458
33.168,-68.2983
33.169,-68.1458
33.17,-68.0847
33.171,-68.1458
33.172,-68.1152
33.173,-67.9932
33.174,-68.1763
33.175,-68.2068
33.176,-68.1458
33.177,-68.0542
33.178,-68.1458
33.179,-67.9932
33.18,-68.2373
33.181,-68.1458
33.182,-68.0542
33.183,-68.0847
33.184,-68.2373
33.185,-68.1763
33.186,-68.0847
33.187,-68.2068
33.188,-68.1763
33.189,-68.2068
33.19,-68.1458
33.191,-68.0847
33.192,-68.1458
33.193,-68.1152
33.194,-67.9932
33.195,-68.1152
33.196,-68.1458
33.197,-68.1152
33.198,-68.1763
33.199,-68.0847
33.2,-68.1763
33.201,-68.1763
33.202,-68.1763
33.203,-68.1763
33.204,-68.1763
33.205,-68.1763
33.206,-68.1458
33.207,-67.9932
33.208,-67.9932
33.209,-68.0847
33.21,-68.1763
33.211,-67.9626
33.212,-68.0542
33.213,-68.0847
33.214,-68.1458
33.215,-68.0847
33.216,-68.2373
33.217,-68.1458
33.218,-67.9932
33.219,-68.1763
33.22,-68.2068
33.221,-68.0237
33.222,-68.0847
33.223,-68.1763
33.224,-68.1152
33.225,-68.0542
33.226,-68.0237
33.227,-68.1763
33.228,-68.0847
33.229,-68.0237
33.23,-68.1458
33.231,-68.1152
33.232,-68.0542
33.233,-68.0542
33.234,-68.0847
33.235,-68.0237
33.236,-68.1458
33.237,-68.1763
33.238,-68.1458
33.239,-67.9932
33.24,-67.9321
33.241,-67.9016
33.242,-67.9626
33.243,-67.9626
33.244,-68.0237
33.245,-68.0237
33.246,-68.0542
33.247,-67.9932
33.248,-68.0542
33.249,-67.9016
33.25,-68.0542
33.251,-68.2373
33.252,-68.1458
33.253,-67.9321
33.254,-67.9932
33.255,-68.0847
33.256,-67.9932
33.257,-67.8711
33.258,-67.9321
33.259,-67.9932
33.26,-68.0237
33.261,-67.9626
33.262,-67.9932
33.263,-68.0542
33.264,-67.9321
33.265,-67.9321
33.266,-67.9016
33.267,-67.9932
33.268,-68.0542
33.269,-68.0542
33.27,-67.8711
33.271,-67.9626
33.272,-68.0237
33.273,-67.8406
33.274,-67.9016
33.275,-67.8711
33.276,-67.8711
33.277,-67.9932
33.278,-67.8711
33.279,-67.9321
33.28,-67.9626
33.281,-67.7795
33.282,-67.7185
33.283,-67.8711
33.284,-68.0237
33.285,-68.0237
33.286,-68.0542
33.287,-68.1152
33.288,-67.9932
33.289,-67.9016
33.29,-67.8406
33.291,-67.8101
33.292,-67.9321
33.293,-67.9321
33.294,-67.8711
33.295,-67.7795
33.296,-67.9321
33.297,-67.8711
33.298,-67.9626
33.299,-67.9321
33.3,-67.9932
33.301,-67.9321
33.302,-67.9932
33.303,-67.9016
33.304,-67.8711
33.305,-67.9626
33.306,-67.9016
33.307,-67.8711
33.308,-67.9016
33.309,-67.8711
33.31,-67.7795
33.311,-67.749
33.312,-67.9626
33.313,-67.8101
33.314,-67.8711
33.315,-67.8406
33.316,-67.8406
33.317,-67.8711
33.318,-67.6575
33.319,-67.9626
33.32,-67.9321
33.321,-67.8711
33.322,-67.7185
33.323,-67.8101
33.324,-67.9321
33.325,-67.8101
33.326,-67.749
33.327,-67.749
33.328,-67.8101
33.329,-67.8406
33.33,-67.749
33.331,-67.749
33.332,-67.7795
33.333,-67.8101
33.334,-67.7795
33.335,-67.8101
33.336,-67.8711
33.337,-67.8406
33.338,-67.9016
33.339,-67.7795
33.34,-67.688
33.341,-67.8101
33.342,-67.7185
33.343,-67.7185
33.344,-67.627
33.345,-67.749
33.346,-67.7795
33.347,-67.7185
33.348,-67.627
33.349,-67.688
33.35,-67.8101
33.351,-67.7795
33.352,-67.7795
33.353,-67.688
33.354,-67.7185
33.355,-67.8101
33.356,-67.6575
33.357,-67.688
33.358,-67.5659
33.359,-67.7185
33.36,-67.688
33.361,-67.5964
33.362,-67.6575
33.363,-67.7185
33.364,-67.7185
33.365,-67.5354
33.366,-67.5659
33.367,-67.749
33.368,-67.8406
33.369,-67.749
33.37,-67.5964
33.371,-67.7795
33.372,-67.627
33.373,-67.5354
33.374,-67.5049
33.375,-67.5659
33.376,-67.627
33.377,-67.688
33.378,-67.5354
33.379,-67.6575
33.38,-67.5964
33.381,-67.5049
33.382,-67.5659
33.383,-67.5659
33.384,-67.4438
33.385,-67.688
33.386,-67.7795
33.387,-67.6575
33.388,-67.688
33.389,-67.5659
33.39,-67.5659
33.391,-67.5354
33.392,-67.4438
33.393,-67.4744
33.394,-67.5659
33.395,-67.4744
33.396,-67.627
33.397,-67.3828
33.398,-67.4438
33.399,-67.5659
33.4,-67.5354
33.401,-67.3523
33.402,-67.5354
33.403,-67.5659
33.404,-67.5049
33.405,-67.4744
33.406,-67.3218
33.407,-67.4438
33.408,-67.3523
33.409,-67.4744
33.41,-67.5659
33.411,-67.3828
33.412,-67.3523
33.413,-67.4744
33.414,-67.4438
33.415,-67.3218
33.416,-67.4133
33.417,-67.3828
33.418,-67.3523
33.419,-67.5659
33.42,-67.3218
33.421,-67.4744
33.422,-67.3523
33.423,-67.2607
33.424,-67.3218
33.425,-67.2607
33.426,-67.3828
33.427,-67.2302
33.428,-67.2607
33.429,-67.2607
33.43,-67.2913
33.431,-67.3828
33.432,-67.3218
33.433,-67.3218
33.434,-67.3523
33.435,-67.2913
33.436,-67.2913
33.437,-67.1997
33.438,-67.1997
33.439,-67.3828
33.44,-67.2607
33.441,-67.3523
33.442,-67.3828
33.443,-67.0776
33.444,-67.1692
33.445,-67.2302
33.446,-67.1387
33.447,-67.1387
33.448,-67.2913
33.449,-67.2913
33.45,-67.2302
33.451,-67.1692
33.452,-67.1082
33.453,-67.1997
33.454,-67.0776
33.455,-67.0776
33.456,-67.0776
33.457,-67.1082
33.458,-67.1387
33.459,-67.0776
33.46,-66.9861
33.461,-67.1082
33.462,-67.1082
33.463,-67.0776
33.464,-67.1387
33.465,-67.0471
33.466,-67.1387
33.467,-67.1997
33.468,-67.0471
33.469,-67.0776
33.47,-67.2302
33.471,-66.9861
33.472,-67.0166
33.473,-67.0471
33.474,-67.0776
33.475,-67.0776
33.476,-67.0166
33.477,-66.803
33.478,-66.8335
33.479,-66.9556
33.48,-67.0166
33.481,-66.9556
33.482,-66.9556
33.483,-66.9861
33.484,-67.0166
33.485,-67.0166
33.486,-66.925
33.487,-67.0776
33.488,-66.9556
33.489,-66.9861
33.49,-66.8945
33.491,-66.803
33.492,-66.8335
33.493,-66.9556
33.494,-66.8945
33.495,-66.8335
33.496,-66.925
33.497,-66.9861
33.498,-66.8335
33.499,-66.7725
33.5,-66.925
33.501,-66.8945
33.502,-66.864
33.503,-66.8945
33.504,-66.9556
33.505,-66.8945
33.506,-66.864
33.507,-66.8335
33.508,-66.6504
33.509,-66.803
33.51,-66.925
33.511,-66.803
33.512,-66.7725
33.513,-66.8335
33.514,-66.803
33.515,-66.6199
33.516,-66.8945
33.517,-66.7419
33.518,-66.6809
33.519,-66.8335
33.52,-66.7725
33.521,-66.803
33.522,-66.7419
33.523,-66.7725
33.524,-66.6809
33.525,-66.7419
33.526,-66.7725
33.527,-66.6199
33.528,-66.6199
33.529,-66.6809
33.53,-66.5894
33.531,-66.6199
33.532,-66.7114
33.533,-66.7114
33.534,-66.5588
33.535,-66.6504
33.536,-66.7114
33.537,-66.6199
33.538,-66.6199
33.539,-66.5283
33.54,-66.5588
33.541,-66.5894
33.542,-66.6199
33.543,-66.5283
33.544,-66.5283
33.545,-66.5894
33.546,-66.5588
33.547,-66.5894
33.548,-66.5588
33.549,-66.5894
33.55,-66.5283
33.551,-66.6504
33.552,-66.5894
33.553,-66.4368
33.554,-66.5894
33.555,-66.3757
33.556,-66.4673
33.557,-66.4673
33.558,-66.6504
33.559,-66.4978
33.56,-66.4063
33.561,-66.4368
33.562,-66.3757
33.563,-66.5588
33.564,-66.5283
33.565,-66.3147
33.566,-66.5283
33.567,-66.4978
33.568,-66.4368
33.569,-66.4063
33.57,-66.5588
33.571,-66.5894
33.572,-66.4063
33.573,-66.4368
33.574,-66.4063
33.575,-66.4368
33.576,-66.4673
33.577,-66.3452
33.578,-66.1926
33.579,-66.2537
33.58,-66.2537
33.581,-66.3757
33.582,-66.3147
33.583,-66.3147
33.584,-66.3757
33.585,-66.4368
33.586,-66.3147
33.587,-66.3757
33.588,-66.2537
33.589,-66.1621
33.59,-66.1926
33.591,-66.2231
33.592,-66.2231
33.593,-66.3757
33.594,-66.1011
33.595,-66.1621
33.596,-66.2537
33.597,-66.2842
33.598,-66.2231
33.599,-66.04
33.6,-66.2842
33.601,-66.0706
33.602,-66.2537
33.603,-66.2231
33.604,-66.2231
33.605,-66.1621
33.606,-66.1621
33.607,-66.2537
33.608,-66.0706
33.609,-66.04
33.61,-66.1011
33.611,-66.1011
33.612,-66.1926
33.613,-66.0706
33.614,-66.1621
33.615,-66.1621
33.616,-66.2231
33.617,-66.0706
33.618,-66.2842
33.619,-66.2231
33.62,-66.1926
33.621,-66.0706
33.622,-66.0095
33.623,-66.04
33.624,-66.1011
33.625,-66.1621
33.626,-66.0095
33.627,-66.0095
33.628,-65.979
33.629,-66.0095
33.63,-65.9485
33.631,-66.0706
33.632,-65.979
33.633,-65.979
33.634,-66.0095
33.635,-65.979
33.636,-66.0095
33.637,-66.04
33.638,-65.9485
33.639,-65.979
33.64,-65.9485
33.641,-65.8569
33.642,-65.8264
33.643,-65.8875
33.644,-65.8264
33.645,-65.8569
33.646,-65.9485
33.647,-65.9485
33.648,-65.918
33.649,-65.8569
33.65,-65.918
33.651,-66.04
33.652,-65.979
33.653,-65.8264
33.654,-65.9485
33.655,-65.7959
33.656,-65.7959
33.657,-65.8569
33.658,-65.918
33.659,-65.8569
33.66,-65.7349
33.661,-65.7349
33.662,-65.6433
33.663,-65.7349
33.664,-65.7959
33.665,-65.8264
33.666,-65.7349
33.667,-65.8875
33.668,-65.7654
33.669,-65.8264
33.67,-65.7654
33.671,-65.5823
33.672,-65.6128
33.673,-65.6128
33.674,-65.6128
33.675,-65.7043
33.676,-65.5212
33.677,-65.6433
33.678,-65.6128
33.679,-65.5518
33.68,-65.6128
33.681,-65.6128
33.682,-65.6433
33.683,-65.6433
33.684,-65.6433
33.685,-65.4907
33.686,-65.6738
33.687,-65.6433
33.688,-65.4907
33.689,-65.4602
33.69,-65.4602
33.691,-65.4907
33.692,-65.4907
33.693,-65.5212
33.694,-65.4602
33.695,-65.4907
33.696,-65.4297
33.697,-65.4297
33.698,-65.4602
33.699,-65.4602
33.7,-65.4907
33.701,-65.5518
33.702,-65.4907
33.703,-65.4907
33.704,-65.4602
33.705,-65.3992
33.706,-65.3076
33.707,-65.3381
33.708,-65.3076
33.709,-65.2161
33.71,-65.3076
33.711,-65.2466
33.712,-65.3076
33.713,-65.3381
33.714,-65.2466
33.715,-65.2771
33.716,-65.2771
33.717,-65.3992
33.718,-65.3076
33.719,-65.2771
33.72,-65.4297
33.721,-65.1855
33.722,-65.2161
33.723,-65.1855
33.724,-65.3381
33.725,-65.2771
33.726,-65.155
33.727,-65.2771
33.728,-65.2771
33.729,-65.2161
33.73,-65.2466
33.731,-65.1855
33.732,-65.2771
33.733,-65.1855
33.734,-65.3381
33.735,-65.033
33.736,-65.2466
33.737,-65.2771
33.738,-65.1245
33.739,-65.094
33.74,-65.094
33.741,-65.094
33.742,-65.2161
33.743,-65.0024
33.744,-65.094
33.745,-65.1855
33.746,-65.1245
33.747,-65.094
33.748,-65.155
33.749,-65.155
33.75,-65.094
33.751,-65.1855
33.752,-65.1245
33.753,-65.2161
33.754,-65.094
33.755,-65.1855
33.756,-65.0635
33.757,-64.9414
33.758,-65.094
33.759,-65.094
33.76,-65.094
33.761,-64.8804
33.762,-65.094
33.763,-65.0024
33.764,-65.094
33.765,-65.094
33.766,-65.1855
33.767,-65.033
33.768,-65.0635
33.769,-64.9719
33.77,-65.094
33.771,-65.0635
33.772,-65.033
33.773,-65.033
33.774,-64.8804
33.775,-64.8804
33.776,-64.9719
33.777,-65.0024
33.778,-64.8499
33.779,-64.9414
33.78,-64.8804
33.781,-64.9719
33.782,-64.8804
33.783,-65.1855
33.784,-65.033
33.785,-65.0024
33.786,-65.0024
33.787,-64.9719
33.788,-65.033
33.789,-64.8804
33.79,-64.7888
33.791,-64.8499
33.792,-65.0024
33.793,-64.9109
33.794,-64.8499
33.795,-64.8499
33.796,-64.7888
33.797,-64.8193
33.798,-64.8804
33.799,-64.8499
33.8,-64.9414
33.801,-64.9719
33.802,-64.8804
33.803,-64.7888
33.804,-64.8193
33.805,-64.8499
33.806,-64.8499
33.807,-64.7888
33.808,-64.9109
33.809,-64.6667
33.81,-64.7278
33.811,-64.7583
33.812,-64.6667
33.813,-64.7888
33.814,-64.7278
33.815,-64.6667
33.816,-64.6973
33.817,-64.7888
33.818,-64.6667
33.819,-64.7278
33.82,-64.8804
33.821,-64.7278
33.822,-64.7583
33.823,-64.6973
33.824,-64.6973
33.825,-64.6362
33.826,-64.6973
33.827,-64.6057
33.828,-64.6973
33.829,-64.6973
33.83,-64.6973
33.831,-64.6667
33.832,-64.6362
33.833,-64.6667
33.834,-64.6057
33.835,-64.6362
33.836,-64.6973
33.837,-64.6973
33.838,-64.6362
33.839,-64.6057
33.84,-64.6362
33.841,-64.6057
33.842,-64.6057
33.843,-64.5447
33.844,-64.3921
33.845,-64.5447
33.846,-64.5142
33.847,-64.5447
33.848,-64.5447
33.849,-64.5447
33.85,-64.6057
33.851,-64.4531
33.852,-64.7278
33.853,-64.5142
33.854,-64.5447
33.855,-64.4836
33.856,-64.4226
33.857,-64.3921
33.858,-64.4226
33.859,-64.5447
33.86,-64.4531
33.861,-64.3921
33.862,-64.4531
33.863,-64.4836
33.864,-64.5142
33.865,-64.4836
33.866,-64.5142
33.867,-64.5142
33.868,-64.5142
33.869,-64.4836
33.87,-64.5447
33.871,-64.3921
33.872,-64.3921
33.873,-64.27
33.874,-64.3616
33.875,-64.3921
33.876,-64.4836
33.877,-64.3921
33.878,-64.4531
33.879,-64.4531
33.88,-64.4226
33.881,-64.5142
33.882,-64.4531
33.883,-64.4226
33.884,-64.5142
33.885,-64.4836
33.886,-64.4226
33.887,-64.3616
33.888,-64.5447
33.889,-64.3921
33.89,-64.3311
33.891,-64.3616
33.892,-64.4531
33.893,-64.27
33.894,-64.3005
33.895,-64.3311
33.896,-64.3921
33.897,-64.3005
33.898,-64.3921
33.899,-64.2395
33.9,-64.3005
33.901,-64.3921
33.902,-64.3616
33.903,-64.4836
33.904,-64.27
33.905,-64.3921
33.906,-64.3921
33.907,-64.4226
33.908,-64.3311
33.909,-64.2395
33.91,-64.3616
33.911,-64.27
33.912,-64.3005
33.913,-64.3005
33.914,-64.3311
33.915,-64.3921
33.916,-64.1785
33.917,-64.3311
33.918,-64.27
33.919,-64.27
33.92,-64.3005
33.921,-64.3616
33.922,-64.3616
33.923,-64.3311
33.924,-64.3005
33.925,-64.3921
33.926,-64.209
33.927,-64.209
33.928,-64.1174
33.929,-64.2395
33.93,-64.1479
33.931,-64.1479
33.932,-64.2395
33.933,-64.209
33.934,-64.209
33.935,-64.3005
33.936,-64.3616
33.937,-64.1785
33.938,-64.3005
33.939,-64.1785
33.94,-64.209
33.941,-64.1479
33.942,-64.3311
33.943,-64.1174
33.944,-64.1174
33.945,-64.1174
33.946,-64.1785
33.947,-64.1479
33.948,-64.1479
33.949,-64.27
33.95,-64.2395
33.951,-64.1785
33.952,-64.3005
33.953,-64.1479
33.954,-64.27
33.955,-64.0869
33.956,-64.1174
33.957,-64.1785
33.958,-64.0564
33.959,-64.1479
33.96,-64.1174
33.961,-64.0564
33.962,-64.1174
33.963,-63.9954
33.964,-64.0259
33.965,-64.0564
33.966,-64.1479
33.967,-64.1174
33.968,-64.1479
33.969,-64.1785
33.97,-64.0259
33.971,-64.1479
33.972,-64.1479
33.973,-64.0564
